transaction_id,client_id,transaction_amount,transaction_date,transaction_type,status,origin_country,destination_country
437,17,3129,2025-08-02,Deposit,Completed,USA,USA
438,17,4376,2025-07-24,Transfer,Completed,USA,USA
439,17,4342,2025-08-30,Deposit,Completed,USA,USA
440,17,4415,2025-07-18,Withdrawal,Completed,USA,USA
441,17,3725,2025-09-27,Deposit,Failed,USA,USA
442,17,4568,2025-10-01,Investment,Pending,USA,USA
443,17,43126,2025-08-22,Deposit,Completed,USA,UK
444,17,3928,2025-08-02,Withdrawal,Completed,USA,USA
445,17,2159,2025-09-28,Transfer,Completed,USA,USA
446,17,4302,2025-10-12,Deposit,Completed,USA,USA
447,17,4883,2025-09-20,Deposit,Completed,USA,USA
448,17,4739,2025-09-12,Withdrawal,Pending,USA,USA
449,17,2845,2025-08-12,Withdrawal,Completed,USA,USA
450,17,2357,2025-07-26,Transfer,Completed,USA,Switzerland
451,17,3925,2025-10-02,Withdrawal,Completed,USA,USA
452,17,2575,2025-08-21,Investment,Completed,USA,USA
453,17,38715,2025-07-26,Transfer,Completed,USA,USA
454,17,3174,2025-09-12,Investment,Completed,USA,USA
455,17,2441,2025-07-16,Withdrawal,Pending,USA,USA
456,17,3417,2025-09-16,Deposit,Completed,USA,USA
457,17,2869,2025-10-12,Withdrawal,Completed,USA,USA
458,17,4074,2025-09-17,Deposit,Completed,USA,Russia
459,17,3526,2025-08-18,Investment,Completed,USA,UAE
460,17,4435,2025-10-12,Deposit,Completed,USA,USA
461,17,2611,2025-09-16,Deposit,Completed,USA,USA
462,17,4100,2025-08-10,Transfer,Completed,USA,Canada
463,17,11008,2025-09-13,Investment,Completed,USA,USA
464,17,4652,2025-07-30,Transfer,Completed,USA,Switzerland
465,17,2944,2025-09-24,Transfer,Pending,USA,USA
466,17,4366,2025-09-13,Deposit,Completed,USA,USA
467,17,36088,2025-08-16,Investment,Completed,USA,UK
468,17,4938,2025-08-04,Transfer,Completed,USA,USA
469,17,3266,2025-07-25,Transfer,Completed,USA,USA
470,17,14640,2025-07-28,Investment,Completed,USA,USA
471,17,2918,2025-08-16,Deposit,Completed,USA,Switzerland
472,17,37875,2025-08-06,Deposit,Completed,USA,USA
473,18,3975,2025-09-14,Withdrawal,Completed,Nigeria,Nigeria
474,18,3478,2025-08-29,Transfer,Pending,Nigeria,Nigeria
475,18,2760,2025-09-23,Investment,Completed,Nigeria,Nigeria
476,18,3287,2025-10-11,Investment,Completed,Nigeria,Nigeria
477,18,46855,2025-08-12,Deposit,Completed,Nigeria,Nigeria
478,18,4674,2025-07-28,Deposit,Completed,Nigeria,USA
479,18,2686,2025-09-03,Deposit,Pending,Nigeria,Nigeria
480,18,49730,2025-09-30,Withdrawal,Completed,Nigeria,Nigeria
481,18,4760,2025-07-16,Withdrawal,Completed,Nigeria,Nigeria
482,18,3562,2025-09-16,Transfer,Completed,Nigeria,Nigeria
483,18,4502,2025-09-26,Investment,Completed,Nigeria,Nigeria
484,18,2924,2025-08-12,Transfer,Completed,Nigeria,Nigeria
485,18,42964,2025-09-04,Deposit,Completed,Nigeria,Nigeria
486,18,3771,2025-10-06,Transfer,Completed,Nigeria,Nigeria
487,18,39039,2025-08-04,Withdrawal,Completed,Nigeria,Nigeria
488,18,3313,2025-09-15,Deposit,Failed,Nigeria,Nigeria
489,18,3988,2025-08-11,Deposit,Completed,Nigeria,Nigeria
490,18,4606,2025-10-09,Withdrawal,Completed,Nigeria,Nigeria
491,18,3948,2025-09-01,Deposit,Failed,Nigeria,Nigeria
492,18,4433,2025-09-19,Investment,Completed,Nigeria,Nigeria
493,18,29358,2025-09-02,Withdrawal,Completed,Nigeria,Nigeria
494,18,3902,2025-09-29,Investment,Completed,Nigeria,Nigeria
495,18,4583,2025-07-19,Withdrawal,Failed,Nigeria,UK
496,18,4450,2025-08-23,Investment,Completed,Nigeria,Nigeria
497,18,3225,2025-09-04,Deposit,Completed,Nigeria,UK
498,18,2859,2025-09-26,Transfer,Completed,Nigeria,Nigeria
499,18,4778,2025-09-05,Investment,Completed,Nigeria,Nigeria
500,18,3356,2025-09-26,Investment,Pending,Nigeria,Nigeria
501,18,2921,2025-09-20,Investment,Completed,Nigeria,Nigeria
502,18,2110,2025-07-25,Transfer,Completed,Nigeria,Nigeria
503,18,4835,2025-09-18,Deposit,Completed,Nigeria,Nigeria
504,18,2007,2025-08-14,Withdrawal,Completed,Nigeria,Nigeria
505,18,4846,2025-09-16,Withdrawal,Completed,Nigeria,Nigeria
506,18,2937,2025-09-16,Investment,Completed,Nigeria,Nigeria
507,19,3967,2025-08-04,Investment,Completed,Russia,Russia
508,19,3848,2025-09-05,Investment,Completed,Russia,Russia
509,19,3408,2025-07-22,Withdrawal,Completed,Russia,Russia
510,19,2109,2025-08-16,Deposit,Completed,Russia,Russia
511,19,4642,2025-10-09,Deposit,Completed,Russia,Russia
512,20,4684,2025-07-28,Investment,Failed,Russia,Russia
513,20,19212,2025-08-17,Investment,Completed,Russia,Russia
514,20,4635,2025-08-17,Investment,Completed,Russia,Russia
515,20,2514,2025-08-09,Transfer,Completed,Russia,Russia
516,20,2976,2025-08-12,Transfer,Pending,Russia,Russia
517,20,3464,2025-08-04,Transfer,Completed,Russia,Russia
518,20,2621,2025-10-12,Deposit,Completed,Russia,Russia
519,20,4370,2025-09-07,Investment,Completed,Russia,Nigeria
520,20,3785,2025-09-06,Withdrawal,Completed,Russia,Russia
521,20,2795,2025-08-27,Investment,Failed,Russia,Russia
522,20,4586,2025-07-27,Withdrawal,Completed,Russia,Russia
523,20,3774,2025-10-05,Investment,Completed,Russia,Russia
524,20,4430,2025-10-04,Transfer,Completed,Russia,Russia
525,20,3846,2025-09-27,Investment,Completed,Russia,Russia
526,20,3752,2025-09-29,Withdrawal,Completed,Russia,Russia
527,20,3286,2025-09-18,Withdrawal,Completed,Russia,Russia
528,20,2299,2025-08-16,Investment,Pending,Russia,Russia
529,20,4188,2025-09-22,Deposit,Completed,Russia,Russia
530,20,3701,2025-08-26,Investment,Completed,Russia,Russia
531,20,4386,2025-07-21,Deposit,Failed,Russia,Russia
532,20,2190,2025-08-25,Investment,Completed,Russia,Russia
533,20,2330,2025-08-22,Withdrawal,Completed,Russia,Switzerland
534,20,4934,2025-07-26,Withdrawal,Completed,Russia,China
535,20,4888,2025-08-04,Transfer,Failed,Russia,Russia
536,20,10583,2025-10-01,Investment,Pending,Russia,Russia
537,20,2405,2025-10-07,Withdrawal,Pending,Russia,Russia
538,20,2867,2025-08-02,Investment,Completed,Russia,UK
539,21,3349,2025-10-08,Withdrawal,Completed,Germany,Germany
540,21,34587,2025-08-03,Withdrawal,Completed,Germany,Germany
541,21,4275,2025-08-28,Transfer,Pending,Germany,Germany
542,21,3827,2025-09-01,Deposit,Completed,Germany,Germany
543,21,2126,2025-08-15,Withdrawal,Failed,Germany,Germany
544,21,3147,2025-09-13,Withdrawal,Completed,Germany,China
545,21,4729,2025-10-13,Transfer,Completed,Germany,UAE
546,21,3753,2025-09-07,Withdrawal,Failed,Germany,Russia
547,21,3701,2025-08-02,Investment,Completed,Germany,Germany
548,21,2890,2025-10-08,Investment,Completed,Germany,Germany
549,21,4444,2025-08-15,Deposit,Completed,Germany,Germany
550,21,13875,2025-08-24,Investment,Completed,Germany,Germany
551,21,4759,2025-09-19,Transfer,Completed,Germany,Germany
552,21,41216,2025-09-28,Withdrawal,Completed,Germany,Russia
553,21,2071,2025-10-09,Investment,Completed,Germany,Switzerland
554,21,2217,2025-07-19,Withdrawal,Completed,Germany,Germany
555,21,2959,2025-10-12,Deposit,Completed,Germany,Germany
556,21,4035,2025-07-18,Transfer,Completed,Germany,Canada
557,21,3018,2025-08-16,Deposit,Completed,Germany,Germany
558,21,4100,2025-07-31,Withdrawal,Completed,Germany,Germany
559,21,4005,2025-08-26,Transfer,Completed,Germany,Germany
560,21,3826,2025-09-14,Withdrawal,Completed,Germany,Germany
561,21,3437,2025-09-23,Investment,Completed,Germany,Germany
562,21,45301,2025-07-19,Withdrawal,Pending,Germany,Germany
563,21,3244,2025-09-17,Transfer,Completed,Germany,Germany
564,21,2499,2025-10-02,Transfer,Completed,Germany,Germany
565,21,2164,2025-09-11,Transfer,Completed,Germany,Germany
566,21,2265,2025-08-06,Withdrawal,Completed,Germany,Germany
567,21,3516,2025-08-25,Deposit,Completed,Germany,Germany
568,21,2829,2025-10-03,Withdrawal,Completed,Germany,Germany
569,21,2245,2025-08-22,Investment,Completed,Germany,UK
570,21,3652,2025-07-26,Deposit,Completed,Germany,Germany
571,21,4165,2025-10-08,Transfer,Completed,Germany,Germany
572,21,3050,2025-08-08,Withdrawal,Completed,Germany,Germany
573,21,4082,2025-08-28,Withdrawal,Completed,Germany,Germany
574,21,3347,2025-07-31,Investment,Completed,Germany,Germany
575,21,4354,2025-09-16,Withdrawal,Completed,Germany,UAE
576,21,2129,2025-10-11,Deposit,Completed,Germany,Germany
577,21,4798,2025-08-05,Withdrawal,Completed,Germany,Germany
578,21,3929,2025-08-08,Withdrawal,Completed,Germany,Germany
579,21,2723,2025-08-30,Investment,Completed,Germany,UK
580,21,4681,2025-09-27,Transfer,Completed,Germany,Germany
581,21,2326,2025-08-14,Transfer,Completed,Germany,Germany
582,21,2461,2025-07-19,Investment,Completed,Germany,Germany
583,21,3914,2025-09-13,Transfer,Completed,Germany,Germany
584,21,2637,2025-09-01,Transfer,Completed,Germany,Nigeria
585,22,3677,2025-10-07,Deposit,Completed,China,China
586,22,4789,2025-07-19,Deposit,Completed,China,Switzerland
587,22,2596,2025-09-21,Withdrawal,Completed,China,China
588,22,4958,2025-09-14,Transfer,Completed,China,China
589,22,3506,2025-07-27,Transfer,Completed,China,Russia
590,22,2655,2025-08-15,Withdrawal,Pending,China,Australia
591,22,2286,2025-09-18,Withdrawal,Completed,China,China
592,22,35070,2025-09-01,Investment,Completed,China,China
593,22,4780,2025-07-20,Transfer,Completed,China,Canada
594,22,3491,2025-07-17,Investment,Completed,China,Australia
595,22,4581,2025-09-16,Transfer,Completed,China,China
596,22,2246,2025-08-06,Investment,Completed,China,Australia
597,23,38692,2025-08-30,Investment,Completed,Canada,Australia
598,23,2304,2025-09-20,Deposit,Completed,Canada,Canada
599,23,3582,2025-08-19,Deposit,Completed,Canada,Canada
600,23,3090,2025-08-13,Deposit,Completed,Canada,Canada
601,23,4645,2025-09-17,Deposit,Completed,Canada,Canada
602,23,10959,2025-07-21,Transfer,Completed,Canada,Canada
603,23,2220,2025-09-23,Withdrawal,Completed,Canada,Canada
604,23,2105,2025-09-20,Deposit,Completed,Canada,Canada
605,23,3096,2025-09-21,Deposit,Completed,Canada,Canada
606,23,2377,2025-08-31,Deposit,Completed,Canada,Canada
607,23,2250,2025-07-26,Investment,Completed,Canada,UK
608,23,3326,2025-08-22,Withdrawal,Completed,Canada,Canada
609,23,4957,2025-08-10,Withdrawal,Completed,Canada,Australia
610,23,2615,2025-09-27,Transfer,Completed,Canada,Canada
611,23,3075,2025-10-01,Transfer,Completed,Canada,Canada
612,23,3244,2025-10-08,Withdrawal,Completed,Canada,Canada
613,23,3788,2025-08-12,Transfer,Completed,Canada,Germany
614,23,2859,2025-09-11,Transfer,Completed,Canada,Canada
615,23,2594,2025-10-06,Investment,Completed,Canada,Canada
616,23,3705,2025-09-23,Investment,Completed,Canada,Canada
617,23,2624,2025-10-04,Deposit,Pending,Canada,Canada
618,23,4999,2025-08-25,Withdrawal,Completed,Canada,Canada
619,23,4687,2025-07-26,Investment,Completed,Canada,Canada
620,23,3787,2025-08-03,Investment,Completed,Canada,Canada
621,23,3331,2025-09-15,Withdrawal,Pending,Canada,Canada
622,23,4826,2025-10-04,Transfer,Completed,Canada,Canada
623,23,3252,2025-08-30,Investment,Completed,Canada,Canada
624,23,3016,2025-10-05,Deposit,Completed,Canada,Canada
625,23,4846,2025-08-13,Deposit,Completed,Canada,Canada
626,23,2979,2025-08-16,Deposit,Completed,Canada,Canada
627,23,4602,2025-08-12,Transfer,Completed,Canada,Australia
628,23,26487,2025-09-08,Withdrawal,Completed,Canada,Canada
629,23,3499,2025-10-03,Withdrawal,Completed,Canada,Canada
630,23,4736,2025-10-12,Transfer,Completed,Canada,Canada
631,23,4361,2025-08-23,Deposit,Pending,Canada,Canada
632,23,4888,2025-08-24,Withdrawal,Failed,Canada,Canada
633,23,3783,2025-08-12,Investment,Completed,Canada,Canada
634,23,4375,2025-10-11,Deposit,Pending,Canada,Canada
635,24,4535,2025-08-21,Deposit,Completed,Australia,Australia
636,24,3409,2025-07-30,Transfer,Completed,Australia,Australia
637,24,2305,2025-09-18,Deposit,Completed,Australia,Australia
638,24,2583,2025-09-22,Withdrawal,Completed,Australia,Nigeria
639,24,2218,2025-08-08,Deposit,Pending,Australia,Canada
640,24,46269,2025-08-24,Withdrawal,Completed,Australia,Nigeria
641,24,19584,2025-08-22,Transfer,Completed,Australia,Australia
642,24,3620,2025-09-15,Withdrawal,Completed,Australia,Australia
643,24,23681,2025-09-18,Deposit,Completed,Australia,Canada
644,24,3357,2025-07-19,Investment,Completed,Australia,Australia
645,24,4540,2025-07-29,Withdrawal,Failed,Australia,USA
646,24,2615,2025-07-31,Deposit,Completed,Australia,Australia
647,24,3122,2025-09-28,Deposit,Completed,Australia,Switzerland
648,24,4989,2025-10-08,Transfer,Completed,Australia,China
649,24,4591,2025-09-02,Withdrawal,Pending,Australia,Australia
650,24,4878,2025-07-24,Deposit,Completed,Australia,Australia
651,24,4376,2025-08-25,Deposit,Completed,Australia,China
652,24,3587,2025-08-26,Withdrawal,Completed,Australia,Australia
653,24,3767,2025-08-18,Withdrawal,Completed,Australia,Australia
654,24,2949,2025-08-19,Transfer,Completed,Australia,Australia
655,24,2251,2025-08-26,Transfer,Completed,Australia,Russia
656,24,4158,2025-10-02,Transfer,Completed,Australia,Australia
657,24,4164,2025-09-26,Deposit,Completed,Australia,Australia
658,24,2695,2025-09-09,Investment,Completed,Australia,Australia
659,24,3933,2025-08-30,Deposit,Completed,Australia,Australia
660,24,4553,2025-07-17,Transfer,Completed,Australia,Canada
661,24,2354,2025-09-19,Transfer,Pending,Australia,Australia
662,24,4416,2025-09-09,Investment,Completed,Australia,Australia
663,24,39458,2025-08-05,Withdrawal,Pending,Australia,Australia
664,24,2023,2025-08-11,Deposit,Completed,Australia,Australia
665,24,3983,2025-07-20,Withdrawal,Completed,Australia,Australia
666,24,4804,2025-08-05,Withdrawal,Completed,Australia,Australia
667,24,2215,2025-09-01,Transfer,Failed,Australia,UK
668,24,3766,2025-07-27,Transfer,Pending,Australia,Australia
669,24,2236,2025-09-17,Investment,Failed,Australia,Australia
670,24,4057,2025-09-22,Deposit,Completed,Australia,China
671,25,4387,2025-07-21,Investment,Completed,UAE,UAE
672,25,2933,2025-07-24,Deposit,Completed,UAE,UAE
673,25,4838,2025-08-01,Transfer,Completed,UAE,UAE
674,25,3098,2025-08-26,Withdrawal,Completed,UAE,UAE
675,25,44508,2025-09-29,Investment,Completed,UAE,UAE
676,25,18526,2025-09-14,Transfer,Completed,UAE,Nigeria
677,25,46811,2025-08-28,Investment,Completed,UAE,Nigeria
678,25,3102,2025-08-19,Investment,Completed,UAE,UAE
679,25,46214,2025-09-05,Deposit,Completed,UAE,UAE
680,25,3096,2025-07-27,Deposit,Completed,UAE,UAE
681,25,4443,2025-08-10,Withdrawal,Completed,UAE,UAE
682,25,3968,2025-09-18,Deposit,Completed,UAE,UAE
683,25,4930,2025-07-22,Deposit,Completed,UAE,UAE
684,25,4209,2025-08-11,Withdrawal,Completed,UAE,UAE
685,25,4692,2025-09-14,Transfer,Completed,UAE,Russia
686,25,3153,2025-08-27,Deposit,Failed,UAE,UAE
687,25,3972,2025-07-22,Deposit,Completed,UAE,UAE
688,25,2357,2025-10-01,Withdrawal,Completed,UAE,UAE
689,25,2553,2025-08-06,Deposit,Completed,UAE,UAE
690,25,2545,2025-10-12,Deposit,Completed,UAE,UAE
691,25,3536,2025-07-26,Transfer,Failed,UAE,UAE
692,25,4751,2025-10-13,Deposit,Completed,UAE,UAE
693,25,3954,2025-08-18,Investment,Completed,UAE,UAE
694,25,2612,2025-07-24,Withdrawal,Pending,UAE,UAE
695,25,4192,2025-08-11,Deposit,Completed,UAE,UAE
696,25,2681,2025-09-06,Withdrawal,Completed,UAE,UAE
697,25,3826,2025-09-22,Deposit,Completed,UAE,UAE
698,25,2983,2025-10-08,Transfer,Completed,UAE,UAE
699,25,3739,2025-07-26,Transfer,Completed,UAE,Switzerland
700,26,3399,2025-07-17,Withdrawal,Completed,Russia,Russia
701,26,3778,2025-08-29,Withdrawal,Completed,Russia,Russia
702,26,4809,2025-07-21,Transfer,Completed,Russia,Russia
703,26,4793,2025-07-27,Withdrawal,Completed,Russia,Russia
704,26,4168,2025-08-01,Withdrawal,Completed,Russia,Switzerland
705,26,2287,2025-08-31,Investment,Completed,Russia,Russia
706,26,3147,2025-08-19,Transfer,Failed,Russia,Switzerland
707,26,2009,2025-08-10,Investment,Completed,Russia,Switzerland
708,26,3380,2025-09-10,Deposit,Completed,Russia,China
709,26,3968,2025-09-06,Transfer,Completed,Russia,Russia
710,26,2157,2025-09-29,Deposit,Pending,Russia,Russia
711,26,4341,2025-08-20,Transfer,Completed,Russia,Russia
712,26,4778,2025-09-08,Deposit,Completed,Russia,Russia
713,27,4292,2025-08-04,Investment,Completed,UAE,USA
714,27,2340,2025-08-08,Withdrawal,Completed,UAE,UAE
715,27,2376,2025-09-22,Withdrawal,Completed,UAE,UAE
716,27,3111,2025-09-10,Deposit,Completed,UAE,UAE
717,27,3666,2025-08-27,Withdrawal,Completed,UAE,Switzerland
718,27,4827,2025-09-22,Transfer,Completed,UAE,UAE
719,27,2394,2025-10-02,Withdrawal,Completed,UAE,UAE
720,27,4055,2025-10-08,Deposit,Completed,UAE,UAE
721,27,25747,2025-08-19,Investment,Pending,UAE,UAE
722,27,3760,2025-09-28,Deposit,Completed,UAE,UAE
723,27,4271,2025-09-07,Deposit,Completed,UAE,UAE
724,27,3446,2025-09-08,Deposit,Completed,UAE,UAE
725,27,20603,2025-08-07,Investment,Completed,UAE,UAE
726,27,2792,2025-07-26,Transfer,Completed,UAE,UAE
727,27,4775,2025-10-04,Investment,Completed,UAE,UAE
728,27,2383,2025-10-09,Deposit,Completed,UAE,UAE
729,27,3660,2025-08-27,Withdrawal,Failed,UAE,UAE
730,27,4799,2025-07-20,Investment,Completed,UAE,UAE
731,27,2789,2025-07-29,Investment,Completed,UAE,UAE
732,27,3070,2025-10-04,Investment,Completed,UAE,UAE
733,27,3941,2025-08-02,Withdrawal,Completed,UAE,UAE
734,27,3074,2025-09-07,Deposit,Completed,UAE,UAE
735,27,3709,2025-07-24,Deposit,Completed,UAE,UAE
736,27,41947,2025-08-29,Withdrawal,Completed,UAE,UAE
737,27,3358,2025-09-10,Investment,Pending,UAE,China
738,27,2295,2025-09-11,Deposit,Completed,UAE,UAE
739,27,2295,2025-07-17,Transfer,Completed,UAE,UAE
740,27,4911,2025-09-16,Deposit,Completed,UAE,UAE
741,27,35634,2025-08-19,Withdrawal,Completed,UAE,UAE
742,27,19238,2025-08-08,Deposit,Completed,UAE,UAE
743,27,4915,2025-08-24,Investment,Completed,UAE,Russia
744,28,3503,2025-08-03,Withdrawal,Completed,Nigeria,Nigeria
745,28,4688,2025-08-31,Transfer,Completed,Nigeria,UAE
746,28,4611,2025-08-26,Investment,Completed,Nigeria,Nigeria
747,28,3888,2025-09-18,Deposit,Completed,Nigeria,Nigeria
748,28,2367,2025-08-27,Deposit,Completed,Nigeria,Nigeria
749,28,3653,2025-07-16,Withdrawal,Completed,Nigeria,Nigeria
750,28,4053,2025-08-29,Transfer,Pending,Nigeria,Nigeria
751,28,4498,2025-07-27,Transfer,Completed,Nigeria,UAE
752,28,2728,2025-08-27,Withdrawal,Completed,Nigeria,Nigeria
753,28,4899,2025-08-31,Deposit,Completed,Nigeria,Nigeria
754,28,22431,2025-09-21,Transfer,Completed,Nigeria,Nigeria
755,28,3000,2025-07-24,Withdrawal,Completed,Nigeria,Nigeria
756,28,2557,2025-08-12,Transfer,Completed,Nigeria,Switzerland
757,28,35996,2025-09-08,Deposit,Failed,Nigeria,Nigeria
758,28,17719,2025-08-22,Transfer,Completed,Nigeria,Nigeria
759,28,3922,2025-08-04,Investment,Completed,Nigeria,Nigeria
760,28,3529,2025-10-08,Transfer,Completed,Nigeria,UK
761,28,4832,2025-08-13,Investment,Completed,Nigeria,Nigeria
762,28,3095,2025-09-10,Investment,Completed,Nigeria,Nigeria
763,28,3300,2025-08-17,Transfer,Completed,Nigeria,Nigeria
764,28,4304,2025-08-17,Transfer,Completed,Nigeria,Nigeria
765,28,3172,2025-09-04,Withdrawal,Completed,Nigeria,Nigeria
766,28,2310,2025-08-13,Deposit,Completed,Nigeria,Nigeria
767,28,4224,2025-08-16,Withdrawal,Completed,Nigeria,Nigeria
768,28,2012,2025-08-28,Investment,Completed,Nigeria,Nigeria
769,28,4214,2025-10-13,Transfer,Completed,Nigeria,Nigeria
770,28,4345,2025-10-08,Investment,Completed,Nigeria,Nigeria
771,28,3256,2025-07-18,Withdrawal,Completed,Nigeria,Nigeria
772,28,3290,2025-09-16,Withdrawal,Completed,Nigeria,Nigeria
773,28,2481,2025-08-10,Deposit,Completed,Nigeria,Germany
774,28,4981,2025-08-19,Transfer,Completed,Nigeria,Nigeria
775,28,3402,2025-09-17,Investment,Completed,Nigeria,Nigeria
776,28,2727,2025-07-30,Deposit,Completed,Nigeria,Nigeria
777,29,4657,2025-08-05,Withdrawal,Completed,UAE,UAE
778,29,4854,2025-07-18,Withdrawal,Completed,UAE,UAE
779,29,4796,2025-08-31,Investment,Completed,UAE,UAE
780,29,3280,2025-08-27,Transfer,Completed,UAE,UAE
781,29,4411,2025-09-19,Transfer,Completed,UAE,Switzerland
782,29,4515,2025-08-17,Transfer,Completed,UAE,UAE
783,29,31441,2025-08-23,Withdrawal,Completed,UAE,UAE
784,29,2740,2025-10-12,Investment,Completed,UAE,UAE
785,29,40870,2025-09-25,Investment,Completed,UAE,Russia
786,29,2349,2025-10-01,Transfer,Completed,UAE,Russia
787,29,2038,2025-08-10,Transfer,Completed,UAE,UAE
788,29,3898,2025-09-16,Deposit,Completed,UAE,UAE
789,29,2546,2025-09-07,Investment,Completed,UAE,UAE
790,29,3176,2025-10-05,Withdrawal,Completed,UAE,UAE
791,29,3038,2025-09-21,Investment,Completed,UAE,China
792,29,2553,2025-07-27,Transfer,Completed,UAE,UAE
793,29,4029,2025-07-25,Deposit,Completed,UAE,UAE
794,29,13185,2025-09-14,Transfer,Completed,UAE,UAE
795,29,4749,2025-09-25,Withdrawal,Completed,UAE,Germany
796,29,2102,2025-09-28,Deposit,Completed,UAE,Russia
797,29,2034,2025-07-29,Withdrawal,Completed,UAE,UAE
798,29,45146,2025-07-29,Investment,Completed,UAE,UAE
799,29,3619,2025-07-16,Investment,Completed,UAE,UAE
800,29,2837,2025-09-19,Transfer,Completed,UAE,UAE
801,29,3598,2025-07-25,Investment,Completed,UAE,UAE
802,30,15783,2025-07-29,Investment,Completed,Australia,Australia
