transaction_id,client_id,transaction_amount,origin_country,destination_country,transaction_date,transaction_risk_score,triggered_rules
362,15,2029,Canada,Canada,2025-07-31,0.0,None
363,15,3406,Canada,UAE,2025-09-15,0.0,None
364,15,3781,Canada,Canada,2025-10-03,0.0,None
365,15,4524,Canada,Canada,2025-09-01,0.0,None
366,15,4302,Canada,Canada,2025-08-01,0.0,None
367,15,2195,Canada,Canada,2025-09-07,0.0,None
368,15,2583,Canada,Canada,2025-08-31,0.0,None
369,15,2733,Canada,Canada,2025-09-22,0.0,None
370,15,4360,Canada,Canada,2025-08-21,0.0,None
371,15,2465,Canada,Canada,2025-08-16,0.0,None
372,15,4542,Canada,UK,2025-09-16,0.0,None
373,15,4280,Canada,Canada,2025-10-07,0.0,None
374,15,24451,Canada,Canada,2025-08-25,0.8,High Transaction Amount(0.8)
375,15,3152,Canada,UK,2025-09-25,0.0,None
376,15,3739,Canada,Canada,2025-07-27,0.0,None
377,15,3341,Canada,Canada,2025-08-16,0.0,None
378,15,4948,Canada,Canada,2025-08-24,0.0,None
379,15,3147,Canada,Canada,2025-08-21,0.0,None
380,15,3064,Canada,Canada,2025-08-23,0.0,None
381,15,3036,Canada,Canada,2025-09-28,0.0,None
382,15,2022,Canada,Canada,2025-08-07,0.0,None
383,15,4398,Canada,Canada,2025-07-25,0.0,None
384,15,3368,Canada,Australia,2025-10-13,0.0,None
385,15,4042,Canada,Canada,2025-09-04,0.0,None
386,15,4995,Canada,Canada,2025-07-21,0.0,None
387,15,2460,Canada,Germany,2025-09-04,0.0,None
388,16,2447,USA,UK,2025-07-29,0.0,None
389,16,3142,USA,Germany,2025-08-12,0.0,None
390,16,4833,USA,Australia,2025-07-31,0.0,None
391,16,4070,USA,Canada,2025-09-01,0.0,None
392,16,4477,USA,USA,2025-08-31,0.0,None
393,16,46074,USA,USA,2025-08-02,0.8,High Transaction Amount(0.8)
394,16,15659,USA,USA,2025-10-13,0.8,High Transaction Amount(0.8)
395,16,4682,USA,USA,2025-07-19,0.0,None
396,16,2395,USA,USA,2025-08-01,0.0,None
397,16,3946,USA,USA,2025-09-12,0.0,None
398,16,3374,USA,Australia,2025-08-25,0.0,None
399,16,2324,USA,USA,2025-10-04,0.0,None
400,16,2646,USA,USA,2025-07-31,0.0,None
401,16,4431,USA,USA,2025-09-08,0.0,None
402,16,3076,USA,USA,2025-08-15,0.0,None
403,16,4089,USA,USA,2025-09-27,0.0,None
404,16,4300,USA,UK,2025-08-15,0.0,None
405,16,4108,USA,Australia,2025-08-06,0.0,None
406,16,2474,USA,USA,2025-09-16,0.0,None
407,16,3989,USA,USA,2025-09-24,0.0,None
408,16,4130,USA,USA,2025-10-02,0.0,None
409,16,15971,USA,Russia,2025-08-13,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
410,16,3871,USA,USA,2025-09-16,0.0,None
411,16,4920,USA,USA,2025-07-27,0.0,None
412,16,4948,USA,USA,2025-07-31,0.0,None
413,16,4620,USA,USA,2025-08-24,0.0,None
414,16,2433,USA,USA,2025-08-30,0.0,None
415,16,3150,USA,USA,2025-08-31,0.0,None
416,16,4505,USA,USA,2025-07-29,0.0,None
417,16,23518,USA,USA,2025-09-26,0.8,High Transaction Amount(0.8)
418,16,4955,USA,USA,2025-08-22,0.0,None
419,16,2533,USA,USA,2025-09-17,0.0,None
420,16,2743,USA,USA,2025-08-01,0.0,None
421,16,3929,USA,USA,2025-07-20,0.0,None
422,16,3981,USA,USA,2025-07-17,0.0,None
423,16,2629,USA,UK,2025-09-21,0.0,None
424,16,3535,USA,USA,2025-07-19,0.0,None
425,16,2989,USA,USA,2025-09-01,0.0,None
426,16,4270,USA,USA,2025-08-24,0.0,None
427,16,4485,USA,USA,2025-10-03,0.0,None
428,16,44323,USA,UK,2025-10-09,0.8,High Transaction Amount(0.8)
429,16,4024,USA,USA,2025-09-23,0.0,None
430,16,2977,USA,USA,2025-09-06,0.0,None
431,16,2354,USA,USA,2025-09-24,0.0,None
432,17,4131,USA,USA,2025-08-26,0.0,None
433,17,4239,USA,USA,2025-07-21,0.0,None
434,17,3676,USA,USA,2025-07-24,0.0,None
435,17,2021,USA,USA,2025-08-27,0.0,None
436,17,3570,USA,USA,2025-08-21,0.0,None
437,17,3129,USA,USA,2025-08-02,0.0,None
438,17,4376,USA,USA,2025-07-24,0.0,None
439,17,4342,USA,USA,2025-08-30,0.0,None
440,17,4415,USA,USA,2025-07-18,0.0,None
441,17,3725,USA,USA,2025-09-27,0.0,None
442,17,4568,USA,USA,2025-10-01,0.0,None
443,17,43126,USA,UK,2025-08-22,0.8,High Transaction Amount(0.8)
444,17,3928,USA,USA,2025-08-02,0.0,None
445,17,2159,USA,USA,2025-09-28,0.0,None
446,17,4302,USA,USA,2025-10-12,0.0,None
447,17,4883,USA,USA,2025-09-20,0.0,None
448,17,4739,USA,USA,2025-09-12,0.0,None
449,17,2845,USA,USA,2025-08-12,0.0,None
450,17,2357,USA,Switzerland,2025-07-26,0.0,None
451,17,3925,USA,USA,2025-10-02,0.0,None
452,17,2575,USA,USA,2025-08-21,0.0,None
453,17,38715,USA,USA,2025-07-26,0.8,High Transaction Amount(0.8)
454,17,3174,USA,USA,2025-09-12,0.0,None
455,17,2441,USA,USA,2025-07-16,0.0,None
456,17,3417,USA,USA,2025-09-16,0.0,None
457,17,2869,USA,USA,2025-10-12,0.0,None
458,17,4074,USA,Russia,2025-09-17,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
459,17,3526,USA,UAE,2025-08-18,0.0,None
460,17,4435,USA,USA,2025-10-12,0.0,None
461,17,2611,USA,USA,2025-09-16,0.0,None
462,17,4100,USA,Canada,2025-08-10,0.0,None
463,17,11008,USA,USA,2025-09-13,0.8,High Transaction Amount(0.8)
464,17,4652,USA,Switzerland,2025-07-30,0.0,None
465,17,2944,USA,USA,2025-09-24,0.0,None
466,17,4366,USA,USA,2025-09-13,0.0,None
467,17,36088,USA,UK,2025-08-16,0.8,High Transaction Amount(0.8)
468,17,4938,USA,USA,2025-08-04,0.0,None
469,17,3266,USA,USA,2025-07-25,0.0,None
470,17,14640,USA,USA,2025-07-28,0.8,High Transaction Amount(0.8)
471,17,2918,USA,Switzerland,2025-08-16,0.0,None
472,17,37875,USA,USA,2025-08-06,0.8,High Transaction Amount(0.8)
473,18,3975,Nigeria,Nigeria,2025-09-14,0.9,High-Risk Country (Destination)(0.9)
474,18,3478,Nigeria,Nigeria,2025-08-29,0.9,High-Risk Country (Destination)(0.9)
475,18,2760,Nigeria,Nigeria,2025-09-23,0.9,High-Risk Country (Destination)(0.9)
476,18,3287,Nigeria,Nigeria,2025-10-11,0.9,High-Risk Country (Destination)(0.9)
477,18,46855,Nigeria,Nigeria,2025-08-12,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
478,18,4674,Nigeria,USA,2025-07-28,0.0,None
479,18,2686,Nigeria,Nigeria,2025-09-03,0.9,High-Risk Country (Destination)(0.9)
480,18,49730,Nigeria,Nigeria,2025-09-30,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
481,18,4760,Nigeria,Nigeria,2025-07-16,0.9,High-Risk Country (Destination)(0.9)
482,18,3562,Nigeria,Nigeria,2025-09-16,0.9,High-Risk Country (Destination)(0.9)
483,18,4502,Nigeria,Nigeria,2025-09-26,0.9,High-Risk Country (Destination)(0.9)
484,18,2924,Nigeria,Nigeria,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
485,18,42964,Nigeria,Nigeria,2025-09-04,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
486,18,3771,Nigeria,Nigeria,2025-10-06,0.9,High-Risk Country (Destination)(0.9)
487,18,39039,Nigeria,Nigeria,2025-08-04,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
488,18,3313,Nigeria,Nigeria,2025-09-15,0.9,High-Risk Country (Destination)(0.9)
489,18,3988,Nigeria,Nigeria,2025-08-11,0.9,High-Risk Country (Destination)(0.9)
490,18,4606,Nigeria,Nigeria,2025-10-09,0.9,High-Risk Country (Destination)(0.9)
491,18,3948,Nigeria,Nigeria,2025-09-01,0.9,High-Risk Country (Destination)(0.9)
492,18,4433,Nigeria,Nigeria,2025-09-19,0.9,High-Risk Country (Destination)(0.9)
493,18,29358,Nigeria,Nigeria,2025-09-02,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
494,18,3902,Nigeria,Nigeria,2025-09-29,0.9,High-Risk Country (Destination)(0.9)
495,18,4583,Nigeria,UK,2025-07-19,0.0,None
496,18,4450,Nigeria,Nigeria,2025-08-23,0.9,High-Risk Country (Destination)(0.9)
497,18,3225,Nigeria,UK,2025-09-04,0.0,None
498,18,2859,Nigeria,Nigeria,2025-09-26,0.9,High-Risk Country (Destination)(0.9)
499,18,4778,Nigeria,Nigeria,2025-09-05,0.9,High-Risk Country (Destination)(0.9)
500,18,3356,Nigeria,Nigeria,2025-09-26,0.9,High-Risk Country (Destination)(0.9)
501,18,2921,Nigeria,Nigeria,2025-09-20,0.9,High-Risk Country (Destination)(0.9)
502,18,2110,Nigeria,Nigeria,2025-07-25,0.9,High-Risk Country (Destination)(0.9)
503,18,4835,Nigeria,Nigeria,2025-09-18,0.9,High-Risk Country (Destination)(0.9)
504,18,2007,Nigeria,Nigeria,2025-08-14,0.9,High-Risk Country (Destination)(0.9)
505,18,4846,Nigeria,Nigeria,2025-09-16,0.9,High-Risk Country (Destination)(0.9)
506,18,2937,Nigeria,Nigeria,2025-09-16,0.9,High-Risk Country (Destination)(0.9)
507,19,3967,Russia,Russia,2025-08-04,0.9,High-Risk Country (Destination)(0.9)
508,19,3848,Russia,Russia,2025-09-05,0.9,High-Risk Country (Destination)(0.9)
509,19,3408,Russia,Russia,2025-07-22,0.9,High-Risk Country (Destination)(0.9)
510,19,2109,Russia,Russia,2025-08-16,0.9,High-Risk Country (Destination)(0.9)
511,19,4642,Russia,Russia,2025-10-09,0.9,High-Risk Country (Destination)(0.9)
512,20,4684,Russia,Russia,2025-07-28,0.9,High-Risk Country (Destination)(0.9)
513,20,19212,Russia,Russia,2025-08-17,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
514,20,4635,Russia,Russia,2025-08-17,0.9,High-Risk Country (Destination)(0.9)
515,20,2514,Russia,Russia,2025-08-09,0.9,High-Risk Country (Destination)(0.9)
516,20,2976,Russia,Russia,2025-08-12,0.9,High-Risk Country (Destination)(0.9)
517,20,3464,Russia,Russia,2025-08-04,0.9,High-Risk Country (Destination)(0.9)
518,20,2621,Russia,Russia,2025-10-12,0.9,High-Risk Country (Destination)(0.9)
519,20,4370,Russia,Nigeria,2025-09-07,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
520,20,3785,Russia,Russia,2025-09-06,0.9,High-Risk Country (Destination)(0.9)
521,20,2795,Russia,Russia,2025-08-27,0.9,High-Risk Country (Destination)(0.9)
522,20,4586,Russia,Russia,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
523,20,3774,Russia,Russia,2025-10-05,0.9,High-Risk Country (Destination)(0.9)
524,20,4430,Russia,Russia,2025-10-04,0.9,High-Risk Country (Destination)(0.9)
525,20,3846,Russia,Russia,2025-09-27,0.9,High-Risk Country (Destination)(0.9)
526,20,3752,Russia,Russia,2025-09-29,0.9,High-Risk Country (Destination)(0.9)
527,20,3286,Russia,Russia,2025-09-18,0.9,High-Risk Country (Destination)(0.9)
528,20,2299,Russia,Russia,2025-08-16,0.9,High-Risk Country (Destination)(0.9)
529,20,4188,Russia,Russia,2025-09-22,0.9,High-Risk Country (Destination)(0.9)
530,20,3701,Russia,Russia,2025-08-26,0.9,High-Risk Country (Destination)(0.9)
531,20,4386,Russia,Russia,2025-07-21,0.9,High-Risk Country (Destination)(0.9)
532,20,2190,Russia,Russia,2025-08-25,0.9,High-Risk Country (Destination)(0.9)
533,20,2330,Russia,Switzerland,2025-08-22,0.0,None
534,20,4934,Russia,China,2025-07-26,0.0,None
535,20,4888,Russia,Russia,2025-08-04,0.9,High-Risk Country (Destination)(0.9)
536,20,10583,Russia,Russia,2025-10-01,1.7000000000000002,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9)"
537,20,2405,Russia,Russia,2025-10-07,0.9,High-Risk Country (Destination)(0.9)
538,20,2867,Russia,UK,2025-08-02,0.0,None
539,21,3349,Germany,Germany,2025-10-08,0.0,None
540,21,34587,Germany,Germany,2025-08-03,0.8,High Transaction Amount(0.8)
541,21,4275,Germany,Germany,2025-08-28,0.0,None
542,21,3827,Germany,Germany,2025-09-01,0.0,None
543,21,2126,Germany,Germany,2025-08-15,0.0,None
544,21,3147,Germany,China,2025-09-13,0.0,None
545,21,4729,Germany,UAE,2025-10-13,0.0,None
546,21,3753,Germany,Russia,2025-09-07,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
547,21,3701,Germany,Germany,2025-08-02,0.0,None
548,21,2890,Germany,Germany,2025-10-08,0.0,None
549,21,4444,Germany,Germany,2025-08-15,0.0,None
550,21,13875,Germany,Germany,2025-08-24,0.8,High Transaction Amount(0.8)
551,21,4759,Germany,Germany,2025-09-19,0.0,None
552,21,41216,Germany,Russia,2025-09-28,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
553,21,2071,Germany,Switzerland,2025-10-09,0.0,None
554,21,2217,Germany,Germany,2025-07-19,0.0,None
555,21,2959,Germany,Germany,2025-10-12,0.0,None
556,21,4035,Germany,Canada,2025-07-18,0.0,None
557,21,3018,Germany,Germany,2025-08-16,0.0,None
558,21,4100,Germany,Germany,2025-07-31,0.0,None
559,21,4005,Germany,Germany,2025-08-26,0.0,None
560,21,3826,Germany,Germany,2025-09-14,0.0,None
561,21,3437,Germany,Germany,2025-09-23,0.0,None
562,21,45301,Germany,Germany,2025-07-19,0.8,High Transaction Amount(0.8)
563,21,3244,Germany,Germany,2025-09-17,0.0,None
564,21,2499,Germany,Germany,2025-10-02,0.0,None
565,21,2164,Germany,Germany,2025-09-11,0.0,None
566,21,2265,Germany,Germany,2025-08-06,0.0,None
567,21,3516,Germany,Germany,2025-08-25,0.0,None
568,21,2829,Germany,Germany,2025-10-03,0.0,None
569,21,2245,Germany,UK,2025-08-22,0.0,None
570,21,3652,Germany,Germany,2025-07-26,0.0,None
571,21,4165,Germany,Germany,2025-10-08,0.0,None
572,21,3050,Germany,Germany,2025-08-08,0.0,None
573,21,4082,Germany,Germany,2025-08-28,0.0,None
574,21,3347,Germany,Germany,2025-07-31,0.0,None
575,21,4354,Germany,UAE,2025-09-16,0.0,None
576,21,2129,Germany,Germany,2025-10-11,0.0,None
577,21,4798,Germany,Germany,2025-08-05,0.0,None
578,21,3929,Germany,Germany,2025-08-08,0.0,None
579,21,2723,Germany,UK,2025-08-30,0.0,None
580,21,4681,Germany,Germany,2025-09-27,0.0,None
581,21,2326,Germany,Germany,2025-08-14,0.0,None
582,21,2461,Germany,Germany,2025-07-19,0.0,None
583,21,3914,Germany,Germany,2025-09-13,0.0,None
584,21,2637,Germany,Nigeria,2025-09-01,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
585,22,3677,China,China,2025-10-07,0.0,None
586,22,4789,China,Switzerland,2025-07-19,0.0,None
587,22,2596,China,China,2025-09-21,0.0,None
588,22,4958,China,China,2025-09-14,0.0,None
589,22,3506,China,Russia,2025-07-27,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
590,22,2655,China,Australia,2025-08-15,0.0,None
591,22,2286,China,China,2025-09-18,0.0,None
592,22,35070,China,China,2025-09-01,0.8,High Transaction Amount(0.8)
593,22,4780,China,Canada,2025-07-20,0.0,None
594,22,3491,China,Australia,2025-07-17,0.0,None
595,22,4581,China,China,2025-09-16,0.0,None
596,22,2246,China,Australia,2025-08-06,0.0,None
597,23,38692,Canada,Australia,2025-08-30,0.8,High Transaction Amount(0.8)
598,23,2304,Canada,Canada,2025-09-20,0.0,None
599,23,3582,Canada,Canada,2025-08-19,0.0,None
600,23,3090,Canada,Canada,2025-08-13,0.0,None
601,23,4645,Canada,Canada,2025-09-17,0.0,None
602,23,10959,Canada,Canada,2025-07-21,0.8,High Transaction Amount(0.8)
603,23,2220,Canada,Canada,2025-09-23,0.0,None
604,23,2105,Canada,Canada,2025-09-20,0.0,None
605,23,3096,Canada,Canada,2025-09-21,0.0,None
606,23,2377,Canada,Canada,2025-08-31,0.0,None
607,23,2250,Canada,UK,2025-07-26,0.0,None
608,23,3326,Canada,Canada,2025-08-22,0.0,None
609,23,4957,Canada,Australia,2025-08-10,0.0,None
610,23,2615,Canada,Canada,2025-09-27,0.0,None
611,23,3075,Canada,Canada,2025-10-01,0.0,None
612,23,3244,Canada,Canada,2025-10-08,0.0,None
613,23,3788,Canada,Germany,2025-08-12,0.0,None
614,23,2859,Canada,Canada,2025-09-11,0.0,None
615,23,2594,Canada,Canada,2025-10-06,0.0,None
616,23,3705,Canada,Canada,2025-09-23,0.0,None
617,23,2624,Canada,Canada,2025-10-04,0.0,None
618,23,4999,Canada,Canada,2025-08-25,0.0,None
619,23,4687,Canada,Canada,2025-07-26,0.0,None
620,23,3787,Canada,Canada,2025-08-03,0.0,None
621,23,3331,Canada,Canada,2025-09-15,0.0,None
622,23,4826,Canada,Canada,2025-10-04,0.0,None
623,23,3252,Canada,Canada,2025-08-30,0.0,None
624,23,3016,Canada,Canada,2025-10-05,0.0,None
625,23,4846,Canada,Canada,2025-08-13,0.0,None
626,23,2979,Canada,Canada,2025-08-16,0.0,None
627,23,4602,Canada,Australia,2025-08-12,0.0,None
628,23,26487,Canada,Canada,2025-09-08,0.8,High Transaction Amount(0.8)
629,23,3499,Canada,Canada,2025-10-03,0.0,None
630,23,4736,Canada,Canada,2025-10-12,0.0,None
631,23,4361,Canada,Canada,2025-08-23,0.0,None
632,23,4888,Canada,Canada,2025-08-24,0.0,None
633,23,3783,Canada,Canada,2025-08-12,0.0,None
634,23,4375,Canada,Canada,2025-10-11,0.0,None
635,24,4535,Australia,Australia,2025-08-21,0.0,None
636,24,3409,Australia,Australia,2025-07-30,0.0,None
637,24,2305,Australia,Australia,2025-09-18,0.0,None
638,24,2583,Australia,Nigeria,2025-09-22,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
639,24,2218,Australia,Canada,2025-08-08,0.0,None
640,24,46269,Australia,Nigeria,2025-08-24,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
641,24,19584,Australia,Australia,2025-08-22,0.8,High Transaction Amount(0.8)
642,24,3620,Australia,Australia,2025-09-15,0.0,None
643,24,23681,Australia,Canada,2025-09-18,0.8,High Transaction Amount(0.8)
644,24,3357,Australia,Australia,2025-07-19,0.0,None
645,24,4540,Australia,USA,2025-07-29,0.0,None
646,24,2615,Australia,Australia,2025-07-31,0.0,None
647,24,3122,Australia,Switzerland,2025-09-28,0.0,None
648,24,4989,Australia,China,2025-10-08,0.0,None
649,24,4591,Australia,Australia,2025-09-02,0.0,None
650,24,4878,Australia,Australia,2025-07-24,0.0,None
651,24,4376,Australia,China,2025-08-25,0.0,None
652,24,3587,Australia,Australia,2025-08-26,0.0,None
653,24,3767,Australia,Australia,2025-08-18,0.0,None
654,24,2949,Australia,Australia,2025-08-19,0.0,None
655,24,2251,Australia,Russia,2025-08-26,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
656,24,4158,Australia,Australia,2025-10-02,0.0,None
657,24,4164,Australia,Australia,2025-09-26,0.0,None
658,24,2695,Australia,Australia,2025-09-09,0.0,None
659,24,3933,Australia,Australia,2025-08-30,0.0,None
660,24,4553,Australia,Canada,2025-07-17,0.0,None
661,24,2354,Australia,Australia,2025-09-19,0.0,None
662,24,4416,Australia,Australia,2025-09-09,0.0,None
663,24,39458,Australia,Australia,2025-08-05,0.8,High Transaction Amount(0.8)
664,24,2023,Australia,Australia,2025-08-11,0.0,None
665,24,3983,Australia,Australia,2025-07-20,0.0,None
666,24,4804,Australia,Australia,2025-08-05,0.0,None
667,24,2215,Australia,UK,2025-09-01,0.0,None
668,24,3766,Australia,Australia,2025-07-27,0.0,None
669,24,2236,Australia,Australia,2025-09-17,0.0,None
670,24,4057,Australia,China,2025-09-22,0.0,None
671,25,4387,UAE,UAE,2025-07-21,0.0,None
672,25,2933,UAE,UAE,2025-07-24,0.0,None
673,25,4838,UAE,UAE,2025-08-01,0.0,None
674,25,3098,UAE,UAE,2025-08-26,0.0,None
675,25,44508,UAE,UAE,2025-09-29,0.8,High Transaction Amount(0.8)
676,25,18526,UAE,Nigeria,2025-09-14,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
677,25,46811,UAE,Nigeria,2025-08-28,2.6,"High Transaction Amount(0.8), High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
678,25,3102,UAE,UAE,2025-08-19,0.0,None
679,25,46214,UAE,UAE,2025-09-05,0.8,High Transaction Amount(0.8)
680,25,3096,UAE,UAE,2025-07-27,0.0,None
681,25,4443,UAE,UAE,2025-08-10,0.0,None
682,25,3968,UAE,UAE,2025-09-18,0.0,None
683,25,4930,UAE,UAE,2025-07-22,0.0,None
684,25,4209,UAE,UAE,2025-08-11,0.0,None
685,25,4692,UAE,Russia,2025-09-14,1.8,"High-Risk Country (Destination)(0.9), Cross-Border to High-Risk Country(0.9)"
686,25,3153,UAE,UAE,2025-08-27,0.0,None
687,25,3972,UAE,UAE,2025-07-22,0.0,None
688,25,2357,UAE,UAE,2025-10-01,0.0,None
689,25,2553,UAE,UAE,2025-08-06,0.0,None
690,25,2545,UAE,UAE,2025-10-12,0.0,None
691,25,3536,UAE,UAE,2025-07-26,0.0,None
692,25,4751,UAE,UAE,2025-10-13,0.0,None
693,25,3954,UAE,UAE,2025-08-18,0.0,None
694,25,2612,UAE,UAE,2025-07-24,0.0,None
695,25,4192,UAE,UAE,2025-08-11,0.0,None
696,25,2681,UAE,UAE,2025-09-06,0.0,None
697,25,3826,UAE,UAE,2025-09-22,0.0,None
698,25,2983,UAE,UAE,2025-10-08,0.0,None
699,25,3739,UAE,Switzerland,2025-07-26,0.0,None
700,26,3399,Russia,Russia,2025-07-17,0.9,High-Risk Country (Destination)(0.9)
701,26,3778,Russia,Russia,2025-08-29,0.9,High-Risk Country (Destination)(0.9)
702,26,4809,Russia,Russia,2025-07-21,0.9,High-Risk Country (Destination)(0.9)
703,26,4793,Russia,Russia,2025-07-27,0.9,High-Risk Country (Destination)(0.9)
704,26,4168,Russia,Switzerland,2025-08-01,0.0,None
705,26,2287,Russia,Russia,2025-08-31,0.9,High-Risk Country (Destination)(0.9)
706,26,3147,Russia,Switzerland,2025-08-19,0.0,None
707,26,2009,Russia,Switzerland,2025-08-10,0.0,None
708,26,3380,Russia,China,2025-09-10,0.0,None
709,26,3968,Russia,Russia,2025-09-06,0.9,High-Risk Country (Destination)(0.9)
710,26,2157,Russia,Russia,2025-09-29,0.9,High-Risk Country (Destination)(0.9)
711,26,4341,Russia,Russia,2025-08-20,0.9,High-Risk Country (Destination)(0.9)
712,26,4778,Russia,Russia,2025-09-08,0.9,High-Risk Country (Destination)(0.9)
713,27,4292,UAE,USA,2025-08-04,0.0,None
714,27,2340,UAE,UAE,2025-08-08,0.0,None
715,27,2376,UAE,UAE,2025-09-22,0.0,None
716,27,3111,UAE,UAE,2025-09-10,0.0,None
717,27,3666,UAE,Switzerland,2025-08-27,0.0,None
718,27,4827,UAE,UAE,2025-09-22,0.0,None
719,27,2394,UAE,UAE,2025-10-02,0.0,None
720,27,4055,UAE,UAE,2025-10-08,0.0,None
721,27,25747,UAE,UAE,2025-08-19,0.8,High Transaction Amount(0.8)
722,27,3760,UAE,UAE,2025-09-28,0.0,None
723,27,4271,UAE,UAE,2025-09-07,0.0,None
724,27,3446,UAE,UAE,2025-09-08,0.0,None
725,27,20603,UAE,UAE,2025-08-07,0.8,High Transaction Amount(0.8)
726,27,2792,UAE,UAE,2025-07-26,0.0,None
727,27,4775,UAE,UAE,2025-10-04,0.0,None
728,27,2383,UAE,UAE,2025-10-09,0.0,None
729,27,3660,UAE,UAE,2025-08-27,0.0,None
730,27,4799,UAE,UAE,2025-07-20,0.0,None
731,27,2789,UAE,UAE,2025-07-29,0.0,None
732,27,3070,UAE,UAE,2025-10-04,0.0,None
733,27,3941,UAE,UAE,2025-08-02,0.0,None
734,27,3074,UAE,UAE,2025-09-07,0.0,None
735,27,3709,UAE,UAE,2025-07-24,0.0,None
736,27,41947,UAE,UAE,2025-08-29,0.8,High Transaction Amount(0.8)
737,27,3358,UAE,China,2025-09-10,0.0,None
738,27,2295,UAE,UAE,2025-09-11,0.0,None
